Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4rypm0OAHbU1IXLA8atiGE,"Hey Girl","Easy On My Eyes","Stephen Sanchez",2022-08-19,185906,62,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-09T14:42:52Z,"","Republic Records",0.389,0.505,6,-7.777,0,0.037,0.538,0.00403,0.216,0.244,121.775,4
spotify:track:5nsFJfYtAFZmL9PbtYKYcA,"See The Light","Easy On My Eyes","Stephen Sanchez",2022-08-19,180146,61,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-09T14:42:52Z,"","Republic Records",0.728,0.796,4,-5.33,1,0.0461,0.162,0.00000928,0.196,0.691,117.925,4
spotify:track:3eNSC9m8CukWPWdef8znPg,"Mountain Peaks","Easy On My Eyes","Stephen Sanchez",2022-08-19,208400,55,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-09T14:42:52Z,"","Republic Records",0.473,0.424,7,-8.144,1,0.0355,0.671,0.00000813,0.336,0.297,118.073,4
spotify:track:3p8Kv8GcO4obTLPmsS459h,"Please Don't Go Home Yet","Easy On My Eyes","Stephen Sanchez",2022-08-19,214040,53,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-09T14:42:52Z,"","Republic Records",0.602,0.131,0,-10.587,1,0.0324,0.85,0,0.0817,0.269,98.412,4
spotify:track:2E0Lr1ecydv5MjTYYM0WhN,"Easy On My Eyes","Easy On My Eyes","Stephen Sanchez",2022-08-19,238173,48,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-09T14:42:52Z,"","Republic Records",0.501,0.105,7,-13.042,1,0.041,0.948,0,0.0875,0.203,122.334,4
spotify:track:6nmukSDAmw3XtbGKGD8056,"Because Of You","Easy On My Eyes","Stephen Sanchez",2022-08-19,231413,52,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-09T14:42:52Z,"","Republic Records",0.401,0.163,4,-10.94,1,0.0319,0.932,0,0.119,0.303,130.273,3
spotify:track:6VhuP99TE6gYNQRJIlAWFD,"Until I Found You","Easy On My Eyes","Stephen Sanchez",2022-08-19,176666,80,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-09T14:42:52Z,"","Republic Records",0.346,0.5,10,-6.097,1,0.0388,0.757,0,0.189,0.191,202.466,3
