Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:46A71ZDLPRIFCppAdV2W6j,"His Theme","UNDERTALE Soundtrack","Toby Fox",2015-09-15,125333,58,false,r0sb4304i3rsh8qs8rvt5fy5l,2023-02-01T18:40:41Z,"soundtrack","Materia Collective",0.433,0.633,11,-10.502,1,0.0614,0.433,0.769,0.249,0.301,179.974,4
spotify:track:6jAAYLKxXPyeEoddXu6Gf7,"Worn","The Struggle","Tenth Avenue North",2012-08-17,244120,51,false,r0sb4304i3rsh8qs8rvt5fy5l,2023-02-01T18:40:49Z,"christian,ccm,worship,christian rock,christian pop,christian alternative rock","Reunion Records",0.51,0.42,6,-8.014,1,0.0312,0.384,0,0.102,0.19,125.898,4
spotify:track:6pWgRkpqVfxnj3WuIcJ7WP,"Cornfield Chase","Interstellar (Original Motion Picture Soundtrack) [Expanded Edition]","Hans Zimmer",2014-11-18,126959,78,false,r0sb4304i3rsh8qs8rvt5fy5l,2023-02-01T18:41:03Z,"soundtrack,score","WaterTower Music",0.18,0.226,9,-16.457,0,0.042,0.951,0.982,0.0998,0.048,94.079,4
spotify:track:1J03Vp93ybKIxfzYI4YJtL,"MEGALOVANIA","UNDERTALE Soundtrack","Toby Fox",2015-09-15,156000,69,false,r0sb4304i3rsh8qs8rvt5fy5l,2023-02-01T18:46:30Z,"soundtrack","Materia Collective",0.719,0.632,7,-9.849,1,0.0602,0.000377,0.855,0.0362,0.934,119.987,4
spotify:track:3ES9dBjha6huNi9vHAsQAo,"Waltzing Matilda","The Slim Dusty Heritage Album","Slim Dusty",1989-01-01,188333,47,false,r0sb4304i3rsh8qs8rvt5fy5l,2023-02-01T18:47:27Z,"","Slim Dusty Enterprises",0.67,0.271,2,-15.75,1,0.0455,0.572,0,0.156,0.646,110.637,4
spotify:track:0sDyLtVG04SBxmpVoM03bP,"The Bonnie Banks of Loch Lomond","North Wind","Ella Roberts",2018-07-20,267180,49,false,r0sb4304i3rsh8qs8rvt5fy5l,2023-02-01T18:49:32Z,"celtic,traditional folk","The SongStore",0.321,0.329,4,-10.323,1,0.0301,0.733,0,0.0789,0.359,131.137,4
spotify:track:2Pj8MEwrNbfEFMHrYFVoxs,"Hard Times Come Again No More","The Essential James Taylor","Yo-Yo Ma;James Taylor;Edgar Meyer;Mark O'Connor",2013-10-29,220333,36,false,r0sb4304i3rsh8qs8rvt5fy5l,2023-02-01T18:49:42Z,"classical,chamber music,folk rock,singer-songwriter,soft rock,bluegrass,newgrass","Columbia/Legacy",0.263,0.118,2,-17.084,1,0.0359,0.814,0.0000347,0.103,0.416,80.9,4
