Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6fhgO6p9DsTyHqPctyzDkV,"Sleeping on the Blacktop","Imaginary Appalachia","Colter Wall",2015-06-02,192480,75,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-08T19:31:15Z,"outlaw country,southern gothic,country,red dirt,bluegrass,alt country,americana","La Honda Records/RCA Records",0.583,0.309,2,-14.509,0,0.045,0.824,0.207,0.11,0.473,82.789,4
spotify:track:5nR8TZgskvUCV0feP9rbQu,"Johnny Boy's Bones (feat. The Dead South)","Imaginary Appalachia","Colter Wall;The Dead South",2015-06-02,176373,62,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-08T19:31:15Z,"outlaw country,southern gothic,country,red dirt,bluegrass,alt country,americana,newgrass","La Honda Records/RCA Records",0.443,0.613,7,-7.204,0,0.0532,0.113,0.00326,0.0843,0.556,110.26,4
spotify:track:7DTJLfd4Yd4Mz0A0q6L4d5,"Caroline (feat. Belle Plaine)","Imaginary Appalachia","Colter Wall;Belle Plaine",2015-06-02,173760,63,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-08T19:31:15Z,"outlaw country,southern gothic,country,red dirt,bluegrass,alt country,americana","La Honda Records/RCA Records",0.497,0.18,11,-15.26,1,0.0422,0.836,0.27,0.111,0.495,73.718,4
spotify:track:5OGNHvvp6qzzO4gb8ZfXGm,"Living on the Sand","Imaginary Appalachia","Colter Wall",2015-06-02,201973,60,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-08T19:31:15Z,"outlaw country,southern gothic,country,red dirt,bluegrass,alt country,americana","La Honda Records/RCA Records",0.44,0.268,9,-11.267,0,0.0444,0.681,0.327,0.115,0.418,152.589,3
spotify:track:3RwO6RFgdicodizaTAo1ra,"Ballad of a Law Abiding Sophisticate","Imaginary Appalachia","Colter Wall",2015-06-02,192306,52,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-08T19:31:15Z,"outlaw country,southern gothic,country,red dirt,bluegrass,alt country,americana","La Honda Records/RCA Records",0.654,0.303,6,-9.461,1,0.0312,0.62,0.392,0.156,0.439,114.31,4
spotify:track:2bcHchts5dXqhXrg3RHuR9,"Nothin'","Imaginary Appalachia","Colter Wall",2015-06-02,202746,49,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-08T19:31:15Z,"outlaw country,southern gothic,country,red dirt,bluegrass,alt country,americana","La Honda Records/RCA Records",0.477,0.243,10,-12.446,0,0.0351,0.866,0.51,0.103,0.335,104.675,4
spotify:track:43UV5Uk0ntzH6MP8Rx1RKh,"The Devil Wears a Suit and Tie","Imaginary Appalachia","Colter Wall",2015-06-02,236026,71,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-08T19:31:15Z,"outlaw country,southern gothic,country,red dirt,bluegrass,alt country,americana","La Honda Records/RCA Records",0.625,0.316,6,-12.124,0,0.0815,0.777,0.238,0.194,0.452,127.823,4
