Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2o0G1uVhYPcZz4XcDICaCX,"Dog Years","Marginalia (Deluxe)","ella jane",2023-03-24,141130,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:07:57Z,"","FADER Label",0.629,0.202,10,-12.286,1,0.0489,0.949,0,0.311,0.688,155.759,3
spotify:track:4Q33fBBurFgCFJUrmHOZwc,"Seattle","Seattle","ella jane",2025-02-21,210649,25,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-05-19T21:03:43Z,"","Substance Pop",0.627,0.304,8,-11.203,1,0.0301,0.649,0.000148,0.0841,0.282,140.861,4
spotify:track:7FXtWp46xzhGByLZFXpu9Q,"Pulling Teeth","Pulling Teeth","Alix Page",2022-09-16,205536,28,true,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:17:42Z,"","BETTER DAYS",0.761,0.483,1,-9.764,1,0.0379,0.598,0.00215,0.0901,0.522,129.978,4
spotify:track:2vzDOmaJO7sAJQmwuH1Kna,"Sore Loser","Marginalia (Deluxe)","ella jane;Charlie Hickey",2023-03-24,188825,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:18:59Z,"","FADER Label",0.589,0.577,0,-7.227,1,0.045,0.188,0.00000137,0.138,0.783,139.091,4
spotify:track:3tfWz0ZoZOzOQqd43vpmdO,"Hopeless Romantic","Two to Tango","Julia Pratt",2023-10-27,204000,39,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-22T15:18:20Z,"","Julia Pratt & Bloom Field Records",0.169,0.315,0,-11.256,1,0.038,0.775,0,0.136,0.145,68.988,4
spotify:track:1LyBEzSxNBrPeTh3Aq9lvn,"You Make Me Think Of Fire","Whatever Happens Now","Elina",2023-10-27,242160,31,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:16:21Z,"","Nettwerk Music Group",0.555,0.402,7,-7.085,1,0.0251,0.479,0.000103,0.167,0.15,136.006,4
spotify:track:0hQZyBWcYejAzb9WYM96pr,"TV Show","Big Red","Katie Gregson-MacLeod",2023-10-13,159359,24,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-09-11T11:41:51Z,"","Columbia",0.468,0.187,2,-6.775,1,0.0398,0.788,0,0.0805,0.345,91.073,4
spotify:track:3CRtbOoAP82y0VbPO5j1ft,"Too Sad To Cry","Self Portrait","Sasha Alex Sloan",2019-10-18,208990,58,true,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:43:26Z,"","RCA Records Label",0.515,0.27,10,-9.935,1,0.0357,0.842,0,0.114,0.234,120.483,4
spotify:track:7goJJm5vvuqvTFhVxCZ1AK,"Before We Fall Asleep","Whatever Happens Now","Elina",2023-10-27,182666,27,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T12:53:27Z,"","Nettwerk Music Group",0.511,0.3,10,-11.293,1,0.0313,0.85,0.000157,0.104,0.508,86.06,4
spotify:track:32kUdYy2MuXc5tp6fNqmes,"10-Blade","10-Blade","ella jane",2025-10-17,191131,31,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-10-20T16:29:52Z,"","ella jane",0.75,0.678,8,-7.341,1,0.0303,0.124,0.0000374,0.0988,0.865,107.003,4
spotify:track:4ZZWpgN3RP2kO5Crbk7Ump,"Time On","Marginalia","ella jane",2022-10-28,228823,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:07:57Z,"","FADER Label",0.808,0.595,5,-7.861,1,0.0286,0.0338,0.0019,0.498,0.926,99.986,4
spotify:track:3kfqthibmWsfYyCApilYPm,"Soup Song","Soup Song","Nep",2022-11-04,150142,40,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:23:55Z,"","Nep",0.464,0.398,6,-10.665,0,0.0918,0.921,0,0.172,0.501,203.502,3
spotify:track:09PRgFMD4oTPKzgeIDkLhs,"Before We Fall Asleep - Stripped","..but the leaves they are changing","Elina",2024-02-16,200725,12,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-07T13:12:25Z,"","Nettwerk Music Group",0.546,0.269,11,-9.84,1,0.0304,0.872,0.00000164,0.1,0.545,105.492,5
