Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5L7IgwUPhir2FJftGNXJDW,"Heart","Mary (b-sides)","Rainbow Kitten Surprise",2019-05-10,219696,60,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:26:40Z,"","Elektra (NEK)",0.632,0.556,1,-8.851,1,0.12,0.721,0,0.0995,0.385,78.603,4
spotify:track:0hN0VPhdK2CVd3oj6dvcST,"Angelina","Skylight","Pinegrove",2018-10-05,98226,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:26:40Z,"midwest emo","Pinegrove",0.495,0.666,1,-8.058,1,0.0664,0.0136,0.00000188,0.0834,0.265,107.039,4
spotify:track:2Gzg7PlsNS1XunWQFJBVt9,"Junk Food Chimney","Don't All Look Up At Once","Ezra Bell",2013-12-18,72746,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:28:14Z,"","Ezra Bell",0.739,0.18,0,-11.439,1,0.0715,0.494,0,0.159,0.229,93.136,4
spotify:track:1jvdzygGfFcdsAp4AXZfRN,"Park Bench","Golden Age","Chris Staples",2016-08-19,164253,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:28:14Z,"","Barsuk Records",0.601,0.357,6,-11.605,1,0.0318,0.79,0.00585,0.0751,0.817,84.932,4
spotify:track:3Y2MtObLigh1plXwhau6Qi,"Grenadine","Grenadine","Oliver Hazard",2019-07-25,207706,42,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:28:14Z,"indie folk","Nettwerk Music Group",0.59,0.62,5,-8.254,1,0.0379,0.668,0.000225,0.097,0.286,166.346,4
spotify:track:65Wg7hcSgu8Tinb5en9iwq,"Soul Factory","Consensual Wisdom","Bendigo Fletcher",2018-05-25,221778,42,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:28:14Z,"","The Fir Trade",0.757,0.185,3,-9.339,1,0.0389,0.678,0,0.35,0.3,105.004,4
spotify:track:1ruHAFkWtW6sQ3sXVNvnC3,"Dandelion","Dandelion","Oliver Hazard",2019-05-29,190654,49,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:28:48Z,"indie folk","Nettwerk Music Group",0.644,0.597,6,-10.883,1,0.0467,0.591,0.0000517,0.0928,0.254,104.731,4
spotify:track:13otFWMHR8dlJ73XnSEW8y,"Bees","Deadeye","The Ballroom Thieves",2017-07-21,190120,52,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:30:13Z,"folk pop,indie folk","Nettwerk Music Group",0.52,0.136,0,-15.263,1,0.0351,0.774,0,0.139,0.428,101.552,4
spotify:track:46BuJdwxV43a6qLrICP27l,"California","Sons Of The East","Sons Of The East",2013-08-02,222186,58,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:30:13Z,"indie folk,folk pop","Sons Of The East Music",0.251,0.656,0,-7.46,1,0.0448,0.145,0.00151,0.152,0.53,82.956,4
spotify:track:1N811YTtLlW8N5ie5cPamm,"26","26","Caamp",2018-03-09,235415,1,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:30:58Z,"indie folk,folk","Caamp",0.494,0.341,2,-12.501,1,0.0495,0.662,0.000571,0.0673,0.394,171.21,4
spotify:track:6gwMhuVPNWwFTTKHKRtJun,"All the Debts I Owe","Caamp","Caamp",2016-03-08,193048,3,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:32:05Z,"indie folk,folk","Caamp",0.463,0.484,0,-11.065,1,0.0435,0.754,0.00467,0.134,0.474,93.297,4
spotify:track:2ojIcsl2NIWGeBpm8D2oYj,"The Storm","Entertain You","Bronze Radio Return",2019-02-22,244975,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:32:05Z,"","Bronze Radio Return",0.438,0.376,2,-8.972,1,0.0275,0.197,0.00208,0.148,0.23,144.793,4
spotify:track:54rKMg72DsfDUaYjL83Jm8,"Fade Away","Blue Eyed Angels","Rob Baird",2010-08-31,183506,44,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:32:05Z,"texas country,red dirt,alt country","Hard Luck Recording Company",0.563,0.529,2,-6.495,1,0.0252,0.369,0.0000224,0.0851,0.398,148.074,4
spotify:track:0zesU7Cq6UM582kMYC6J3E,"The Otter","Lavender Days","Caamp",2022-06-24,178080,9,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:32:05Z,"indie folk,folk","Mom+Pop",0.488,0.71,8,-7.954,1,0.0368,0.153,0.0000504,0.116,0.231,103.771,4
spotify:track:5Hf6nME2UxqODXQj9pP1qw,"crutches","crutches","Daniel Leggs",2022-09-22,150537,0,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:32:05Z,"","Overall/Atlantic",0.48,0.391,0,-13.913,1,0.169,0.888,0.172,0.174,0.35,99.979,4
spotify:track:0A94iIgZgZJ9WlxVJjZOPX,"Pennsylvania","Pennsylvania","Matthew Mole",2020-01-22,235562,36,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:38:31Z,"christian folk","Universal Music (Pty) Ltd.",0.741,0.337,2,-10.875,1,0.0393,0.91,0.0000254,0.0959,0.58,125.012,4
spotify:track:38kSvkxlhDNwKtLx4p9Joe,"the way that i am","the way that i am","Abby Powledge",2024-10-16,177149,54,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-01-21T17:40:59Z,"","Mutual Friends",0.506,0.172,2,-10.448,1,0.0371,0.833,0,0.0923,0.276,106.842,3
spotify:track:5ZrckPercZo6xAB12RivoB,"The Poor Boy Can't Dance","Together You and I","Barton Carroll",2010,230546,34,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-18T14:47:08Z,"","Skybucket Records",0.62,0.86,3,-7.668,1,0.0344,0.399,0.0172,0.277,0.88,87.549,4
spotify:track:1O2SlAUcjIoFFt9vpI3P1i,"And The Band Played Waltzing Matilda","Rum Sodomy & The Lash (Expanded Edition)","The Pogues",1985,490480,43,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-07-19T15:46:24Z,"celtic punk,celtic rock,christmas,folk punk,celtic","WM UK",0.634,0.132,9,-20.226,1,0.0344,0.457,0.000229,0.125,0.197,104.788,3
spotify:track:19tjZbZZm1PYifnhbWoC69,"Don't Be a Stranger","VII","Blitzen Trapper",2013-09-30,204160,27,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-09-22T18:33:53Z,"indie folk,alt country,americana","Vagrant Records",0.592,0.592,5,-7.233,1,0.0334,0.541,0.00709,0.134,0.765,161.451,4
spotify:track:0nq3iBpnfDaG2sm6G3HDAM,"Girl In a Coat","American Goldwing","Blitzen Trapper",2011-09-13,219546,25,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-09-22T18:34:00Z,"indie folk,alt country,americana","Sub Pop Records",0.489,0.31,7,-10.884,1,0.0281,0.772,0.000184,0.36,0.416,136.568,3
spotify:track:5ciSr1SyZUQrxySlxZhdhg,"Birmingham","O' Be Joyful","Shovels & Rope",2012-07-31,240535,52,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-09-22T18:34:07Z,"americana,alt country,bluegrass,southern gothic","Dualtone Music Group",0.61,0.591,7,-7.125,1,0.0323,0.0135,0,0.158,0.406,82.512,4
spotify:track:5n72kE7j0rVzQ63hP1pcq7,"The Man Who Would Speak True","Destroyer of the Void","Blitzen Trapper",2010-08-06,187320,34,false,r0sb4304i3rsh8qs8rvt5fy5l,2025-09-22T18:34:14Z,"indie folk,alt country,americana","Sub Pop Records",0.475,0.265,2,-11.031,1,0.0652,0.878,0.0000491,0.336,0.644,164.247,4
